,0,1
230,5.132008998429942,2.198121948150304
231,5.732849448865801,2.8773813216769755
232,6.781107319547244,3.05676866020901
233,6.448344486992528,3.3529922496221007
234,6.399414819366499,2.8975694844683377
235,5.860679247147698,2.995771287055466
236,6.447651830577588,3.1656094546343536
237,5.367081109651559,3.1950255161881342
238,5.8873556526849535,3.346155661401808
239,3.9616246541869216,2.7202504633005398
240,6.284381932579608,3.1736064316433823
241,4.205847888245449,2.8164736834371635
242,5.326155813846448,3.0331404722726076
243,7.171352036284695,3.4122727007565823
244,7.494927502838001,2.8401875400218235
245,7.398072414628061,3.4848703059391672
246,5.024329841014982,2.9868317853348563
247,5.317124783074046,2.817413560279757
248,5.876552365538852,3.216611091154561
249,6.037628331680621,2.6830351150892136
250,5.912802727354569,2.8563193765165886
251,6.694513582424757,2.890560826096426
252,6.0101797788609845,2.724013381935843
253,6.927219684374198,3.1996002557910534
254,6.335595219108058,3.30864291189389
255,6.2425707075521615,2.791792687595131
256,5.578122938363613,3.247660162539342
257,6.407738625745769,2.6755495094705086
258,6.800295256441381,3.1757957799611196
259,7.216840328780716,2.728965745190048
260,6.511007399653392,2.7273190659262743
261,4.606305339926791,3.329458003252386
262,7.655032263472198,2.870956284238776
263,5.502957590616259,2.6292463440042564
264,6.630606985789793,3.015023010300451
265,3.4592800643452866,2.684784447523264
266,8.203398153359817,2.4169349520394388
267,4.9567942756934205,2.8977629690435815
268,5.370526670765466,2.4495481341998326
269,5.697978664307992,2.949771319733885
270,6.2737627099547835,2.242560360890311
271,5.05274526001882,2.756921629697973
272,6.8857558373289995,2.8884526925730594
273,4.187744196259964,2.8928346339770745
274,5.975103279293128,3.0259190998465844
275,6.094571294802686,2.618679749914378
276,5.723956974354073,3.0445421937904706
277,4.372497673493347,3.054882171401887
278,6.29206262170893,2.775738556384176
279,5.145330350868728,4.132256915057223
280,6.587056504854597,3.375083452766874
281,5.7876909544557,3.2925512732268567
282,6.727980978712887,3.004398300225435
283,6.640789386230871,2.4106883885905326
284,6.232288777398539,2.7285090223319393
285,6.217727237731909,2.8099463321770597
286,5.781163010356058,3.079877867015621
287,6.624472531850962,2.744537425706766
288,5.195908230361076,3.0697293653517796
289,5.871771805724644,3.2551773046247563
290,5.895620994170579,2.898439774276882
291,5.617543198026376,2.597507103274049
292,5.631761031004175,3.0475874723810077
293,5.502586590242818,3.118690754276496
294,6.482126282928347,2.550851397135404
295,7.30278708280303,3.3801597885210763
296,6.991984340611751,2.98706728722547
297,4.825534095511381,2.7796166391805075
298,6.117680550153719,2.8547565521647953
299,0.940489440353196,5.715568023943128
